Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GBOVER,GBUNDER,GBAHH,GBAHA,GBAH,B365AHH,B365AHA,B365AH,w,x,y,z,
SP1,27/02/05,Valencia,Betis,2,1,H,1,1,D,2,3.3,3.6,1.9,3.3,3.65,2,3.25,3.75,1.9,3,3.6,2,3,3.4,2,3.3,3.6,1.95,3.1,3.5,2,1.71,2.1,1.7,2,1.74,-0.5,2,1.84,-0.5,2.075,1.825,-0.5
SP1,27/02/05,Zaragoza,Villarreal,1,0,H,1,0,H,2.37,3.2,2.62,2.7,3.2,2.4,2.5,3.15,2.75,2.4,3,2.6,2.25,3.2,2.75,2.4,3.2,2.7,2.37,3.1,2.62,1.85,1.85,2.1,1.7,1.85,1.95,0,1.82,2.02,0,1.85,2.049,0
SP1,01/03/05,Barcelona,Espanol,0,0,D,0,0,D,1.4,4.33,7.5,1.4,4,7.25,1.4,4,8.5,1.4,3.7,6.5,1.36,3.75,8,1.33,4.5,9,1.36,3.75,8,1.65,2.05,1.8,2,2.02,1.58,-1.5,2.02,1.82,-1.25,2.025,1.875,-1.25
SP1,02/03/05,Albacete,Osasuna,1,1,D,0,0,D,2.2,3.25,2.8,2.15,3.25,3.05,2.2,3.2,3.2,2.1,2.9,3.2,2.1,3.2,3,2.1,3.2,3.2,2.25,3.1,2.8,2,1.7,2.2,1.65,2.2,1.6,-0.5,1.82,2.02,-0.25,1.825,2.075,-0.25
SP1,02/03/05,Getafe,La Coruna,1,1,D,0,1,A,2.62,3.2,2.37,2.7,3.15,2.4,2.65,3.25,2.55,2.6,2.9,2.5,2.38,3.2,2.6,2.7,3.2,2.4,2.5,3.1,2.5,2,1.7,2.25,1.61,1.46,2.55,0.5,2,1.84,0,2.025,1.875,0
SP1,02/03/05,Levante,Numancia,1,1,D,1,1,D,1.66,3.4,4.5,1.7,3.35,4.75,1.7,3.45,5,1.55,3.4,5,1.73,3.2,4.33,1.67,3.4,4.8,1.7,3.2,4.5,2,1.7,2.2,1.65,1.7,2.04,-0.5,1.86,1.98,-0.75,1.875,2.025,-0.75
SP1,02/03/05,Malaga,Ath Bilbao,1,0,H,1,0,H,2.2,3.25,2.8,2.3,3.2,2.8,2.35,3.3,2.85,2.2,2.9,3,2.25,3.2,2.75,2.3,3.25,2.8,2.25,3.2,2.75,2.05,1.65,2.37,1.55,2.35,1.53,-0.5,1.9,1.94,-0.25,1.95,1.95,-0.25
SP1,02/03/05,Real Madrid,Betis,3,1,H,2,0,H,1.5,3.5,6,1.47,4,5.8,1.52,3.75,6.5,1.55,3.4,5,1.57,3.5,5,1.5,3.75,6,1.44,3.6,6.5,1.65,2.05,1.8,2,2.25,1.46,-1.5,2.12,1.72,-1,2.05,1.85,-1
SP1,02/03/05,Santander,Ath Madrid,2,1,H,1,1,D,2.37,3.2,2.62,2.35,3.2,2.75,2.5,3.2,2.75,2.3,2.9,2.8,2.5,3.2,2.5,2.4,3.2,2.7,2.37,3.1,2.62,2.05,1.65,2.1,1.7,2.5,1.48,-0.5,1.78,2.06,0,1.8,2.1,0,,,,,,,
SP1,02/03/05,Sevilla,Valencia,2,2,D,1,1,D,2.25,3.25,2.75,2.2,3.25,2.95,2.25,3.2,3.1,2.3,3,2.7,2.2,3.2,2.8,2.2,3.2,3,2.1,3.1,3.1,2,1.7,2.1,1.7,2.25,1.57,-0.5,2.14,1.7,-0.25,2.2,1.7,-0.25,,,,,,,
SP1,02/03/05,Sociedad,Zaragoza,2,1,H,1,1,D,2,3.25,3.25,2,3.25,3.4,2.05,3.3,3.5,1.9,3,3.6,1.91,3.2,3,2,3.25,3.4,1.95,3.2,3.3,2,1.7,2.05,1.75,2.1,1.67,-0.5,2.04,1.8,-0.25,2.05,1.85,-0.25,,,,,,,
SP1,02/03/05,Villarreal,Mallorca,2,1,H,0,1,A,1.5,3.5,6,1.45,3.75,6.75,1.5,3.75,6.75,1.5,3.5,5.4,1.44,3.6,6.5,1.5,3.6,6.5,1.44,3.6,6.5,1.85,1.85,2.05,1.75,2.25,1.46,-1.5,1.84,2,-1,1.85,2.05,-1,,,,,,,
SP1,05/03/05,Ath Madrid,Sevilla,3,0,H,3,0,H,2.1,3.25,3,2.05,3.25,3.25,2.1,3.3,3.3,2,3,3.3,1.83,3.2,3.75,2.1,3.2,3.2,2,3.3,3.1,1.71,2,2.3,1.6,1.7,2.05,-0.25,2.12,1.72,-0.5,2.125,1.775,-0.5,,,,,,,
SP1,05/03/05,Osasuna,Barcelona,0,1,A,0,1,A,4.33,3.3,1.72,4.55,3.4,1.7,4.65,3.4,1.75,4.2,3.1,1.75,4.5,3.25,1.67,4.5,3.4,1.73,4.2,3.25,1.72,1.85,1.85,2,1.8,1.55,2.3,1,1.72,2.12,0.75,1.75,2.15,0.75,,,,,,,
SP1,05/03/05,Valencia,Real Madrid,1,1,D,1,1,D,2.4,3.2,2.87,2.5,3.15,2.6,2.5,3.2,2.7,2.3,3,2.7,2.5,3.2,2.5,2.5,3.2,2.7,2.37,3.1,2.62,1.85,1.85,2.1,1.7,1.65,2.15,0,2.04,1.8,-0.25,2.075,1.825,-0.25,,,,,,,
SP1,06/03/05,Ath Bilbao,Albacete,3,1,H,1,1,D,1.5,3.5,6,1.55,3.55,5.75,1.55,3.55,6.4,1.55,3.4,5,1.5,3.4,6,1.53,3.6,6,1.53,3.5,5.5,1.9,1.79,2,1.8,2.05,1.7,-1,1.76,2.08,-0.75,1.8,2.1,-0.75,,,,,,,
SP1,06/03/05,Betis,Getafe,2,2,D,1,1,D,1.5,3.5,6,1.4,4,7.25,1.45,3.95,7.25,1.45,3.6,5.8,1.4,3.75,7,1.44,3.75,7,1.4,3.75,7,1.79,1.9,2.05,1.75,2.15,1.65,-1.25,1.96,1.88,-1,2,1.9,-1,,,,,,,
SP1,06/03/05,Espanol,Levante,2,1,H,1,1,D,1.61,3.4,5,1.7,3.4,4.55,1.67,3.4,5.25,1.7,3.1,4.4,1.67,3.25,4.5,1.67,3.4,4.8,1.61,3.3,5,1.85,1.85,2.1,1.7,2.15,1.65,-1,1.94,1.9,-0.75,2,1.9,-0.75,,,,,,,
SP1,06/03/05,La Coruna,Malaga,1,0,H,1,0,H,1.61,3.4,5,1.6,3.5,5.25,1.67,3.4,5.25,1.55,3.4,5,1.73,3.2,4.33,1.67,3.4,5.5,1.66,3.3,4.5,1.75,1.95,2.1,1.7,2.05,1.7,-1,1.92,1.92,-0.75,1.875,2.025,-0.75,,,,,,,
SP1,06/03/05,Mallorca,Sociedad,3,2,H,2,2,D,2.1,3.25,3,2.2,3.25,2.95,2.25,3.25,3,2.2,3,2.9,2.2,3.2,2.8,2.25,3.25,2.88,2.2,3.25,2.75,1.85,1.85,2.05,1.75,1.6,2.2,0,1.98,1.86,-0.25,2,1.9,-0.25,,,,,,,
SP1,06/03/05,Numancia,Villarreal,1,1,D,0,1,A,2.75,3.25,2.25,3.15,3.25,2.1,3.05,3.2,2.25,2.8,2.9,2.3,2.8,3.2,2.2,3,3.2,2.2,2.75,3.2,2.25,1.71,2,2.3,1.6,2.2,1.6,0,1.88,1.96,0.25,1.9,2,0.25,,,,,,,
SP1,06/03/05,Zaragoza,Santander,1,0,H,0,0,D,1.72,3.3,4.33,1.75,3.35,4.3,1.76,3.3,4.75,1.8,3,4,1.73,3.2,4.33,1.75,3.25,4.5,1.66,3.3,4.5,1.75,1.95,2.05,1.75,1.5,2.45,-0.25,1.88,1.96,-0.5,1.875,2.025,-0.5,,,,,,,
SP1,12/03/05,Barcelona,Ath Bilbao,2,0,H,2,0,H,1.4,3.75,7.5,1.4,4,7.25,1.45,4,7.25,1.45,3.6,5.8,1.44,3.6,6.5,1.4,4,7.5,1.4,3.75,7,1.85,1.85,2,1.8,1.73,2,-1,1.8,2.04,-1,1.875,2.025,-1,,,,,,,
SP1,12/03/05,Malaga,Betis,1,2,A,1,2,A,2.2,3.2,2.87,2.1,3.25,3.15,2.25,3.2,3.1,2.1,2.9,3.2,2.2,3.2,2.8,2.2,3.2,3,2.15,3.1,3,2,1.7,2.2,1.65,1.9,1.82,-0.25,2.04,1.8,-0.25,2.075,1.825,-0.25,,,,,,,
SP1,13/03/05,Albacete,La Coruna,0,1,A,0,1,A,2.87,3.2,2.2,2.95,3.25,2.2,3,3.2,2.3,2.8,2.9,2.3,2.75,3,2.38,2.9,3.2,2.25,2.75,3.1,2.3,2.05,1.65,2.2,1.65,1.82,1.9,0.25,1.84,2,0.25,1.825,2.075,0.25,,,,,
SP1,13/03/05,Ath Madrid,Valencia,1,0,H,1,0,H,2.37,3.2,2.62,2.35,3.2,2.75,2.45,3.25,2.75,2.5,3,2.5,2.25,3.2,2.75,2.38,3.2,2.75,2.25,3.2,2.75,2,1.7,2.2,1.65,1.73,2,0,1.84,2,0,1.875,2.025,0,,,,,
SP1,13/03/05,Getafe,Real Madrid,2,1,H,1,0,H,4.33,3.25,1.72,4.85,3.45,1.65,5,3.35,1.73,4.4,3.1,1.7,4.5,3.25,1.67,4.6,3.4,1.7,4.5,3.2,1.7,1.9,1.8,2,1.8,2.01,1.73,0.5,1.7,2.14,0.75,1.75,2.15,0.75,,,,,
SP1,13/03/05,Levante,Osasuna,4,0,H,3,0,H,1.9,3.25,3.5,2.05,3.25,3.25,2.05,3.2,3.6,1.9,3,3.6,1.91,3.2,3.5,2,3.25,3.4,1.95,3.2,3.3,2,1.7,2.25,1.61,1.77,1.95,-0.25,1.84,2,-0.25,1.85,2.05,-0.25,,,,,
SP1,13/03/05,Santander,Mallorca,3,0,H,2,0,H,1.9,3.25,3.5,1.75,3.35,4.3,1.95,3.3,3.8,1.9,3,3.6,1.91,3.2,3.5,1.95,3.25,3.6,1.9,3.2,3.5,1.95,1.75,2.1,1.7,1.77,1.95,-0.25,2,1.84,-0.5,2,1.9,-0.5,,,,,
SP1,13/03/05,Sevilla,Zaragoza,0,1,A,0,1,A,1.72,3.25,4.33,1.6,3.5,5.25,1.73,3.35,5,1.7,3.1,4.4,1.73,3.2,4.33,1.7,3.4,4.6,1.7,3.2,4.5,1.9,1.8,2.15,1.66,1.83,1.88,-0.75,1.94,1.9,-0.75,1.975,1.925,-0.75,,,,,
SP1,13/03/05,Sociedad,Numancia,2,1,H,1,0,H,1.61,3.4,5,1.55,3.5,5.4,1.65,3.45,5.5,1.6,3.3,4.8,1.67,3.25,4.5,1.62,3.5,5,1.57,3.3,5.5,1.95,1.75,2.05,1.75,1.77,1.95,-0.25,1.86,1.98,-0.75,1.85,2.05,-0.75,,,,,
SP1,13/03/05,Villarreal,Espanol,4,1,H,1,1,D,1.83,3.25,3.75,1.75,3.35,4.3,1.85,3.25,4.35,1.85,3,3.8,1.73,3.2,4.33,1.85,3.25,4,1.8,3.3,3.75,1.95,1.75,2.05,1.75,1.85,1.86,-0.5,1.9,1.94,-0.5,1.9,2,-0.5,,,,,
SP1,16/03/05,Ath Bilbao,Getafe,1,2,A,1,0,H,1.57,3.4,5.5,1.45,3.75,7,1.5,3.6,6.5,1.5,3.5,5.4,1.44,3.6,6.5,1.53,3.5,6,1.53,3.5,5.5,1.95,1.75,2.05,1.75,1.5,2.32,-0.5,2.08,1.76,-1,1.8,2.1,-0.75,,,,,
SP1,19/03/05,Betis,Albacete,2,1,H,1,0,H,1.5,3.5,6,1.5,3.5,6.75,1.5,3.75,6.75,1.4,3.7,6.5,1.44,3.6,6.5,1.44,3.75,7,1.44,3.6,6.5,1.85,1.85,1.85,1.95,1.8,2,-1,1.82,2.02,-1,1.85,2.05,-1,,,,,
SP1,19/03/05,Espanol,Sociedad,2,2,D,1,1,D,1.72,3.25,4.33,1.8,3.35,4,1.77,3.4,4.5,1.8,3,4,1.62,3.25,5,1.73,3.3,4.5,1.7,3.3,4.33,1.85,1.85,1.95,1.85,2,1.8,-0.75,1.98,1.86,-0.75,2.05,1.85,-0.75,,,,,
SP1,19/03/05,La Coruna,Barcelona,0,1,A,0,1,A,2.87,3.2,2.4,2.85,3.25,2.25,2.9,3.2,2.38,2.5,3,2.5,2.8,3.2,2.2,2.88,3.2,2.38,2.75,3.1,2.3,1.9,1.79,2.05,1.75,2.05,1.7,0,1.74,2.1,0.25,1.75,2.15,0.25,,,,,
SP1,20/03/05,Ath Bilbao,Levante,3,1,H,1,0,H,1.66,3.4,4.5,1.6,3.5,5.25,1.67,3.4,5.35,1.6,3.3,4.8,1.67,3.25,4.5,1.67,3.4,4.8,1.66,3.4,4.33,1.79,1.9,1.9,1.9,1.9,1.9,-0.75,1.96,1.88,-0.75,1.95,1.95,-0.75,,,,,
SP1,20/03/05,Mallorca,Sevilla,0,1,A,0,1,A,2.3,3.2,2.7,2.4,3.2,2.7,2.45,3.2,2.8,2.4,3,2.6,2.38,3.2,2.6,2.38,3.2,2.7,2.37,3.1,2.62,1.85,1.85,2,1.8,1.8,2,0,1.78,2.06,0,1.775,2.125,0,,,,,
SP1,20/03/05,Numancia,Santander,2,3,A,2,2,D,2.25,3.25,2.75,2.3,3.2,2.8,2.35,3.2,2.95,2.3,3,2.7,2.25,3.2,2.75,2.3,3.25,2.8,2.3,3.1,2.75,2,1.71,2.2,1.65,2.05,1.77,-0.25,2.04,1.8,-0.25,2.05,1.85,-0.25,,,,,
SP1,20/03/05,Real Madrid,Malaga,1,0,H,0,0,D,1.33,4.33,7.5,1.35,4.25,8,1.4,4.25,7.75,1.3,4.2,8,1.4,3.75,7,1.36,4.5,7,1.3,4.33,8,1.71,2,1.7,2.1,1.95,1.85,-1.25,1.98,1.86,-1.25,2,1.9,-1.25,,,,,
SP1,20/03/05,Valencia,Getafe,3,1,H,2,0,H,1.44,3.75,6.5,1.35,4.25,8,1.5,3.75,7,1.45,3.6,5.8,1.44,3.6,6.5,1.44,4,6.5,1.44,3.6,6.5,1.9,1.79,2,1.8,1.85,1.95,-1,1.92,1.92,-1,1.925,1.975,-1,,,,,,
SP1,20/03/05,Zaragoza,Ath Madrid,0,0,D,0,0,D,2.1,3.25,3,2.15,3.25,3.05,2.15,3.2,3.33,2.1,2.9,3.2,2.1,3.2,3,2.1,3.2,3.2,1.95,3.25,3.3,2.05,1.65,2.1,1.7,1.85,1.95,-0.25,1.9,1.94,-0.25,1.9,2,-0.25,,,,,,
SP1,02/04/05,Sociedad,Osasuna,2,0,H,2,0,H,1.72,3.25,4.33,1.8,3.35,4,1.85,3.2,4.25,1.8,3.2,3.7,1.73,3.2,4.33,1.8,3.25,4.2,1.7,3.3,4.33,1.85,1.85,2.05,1.75,1.85,1.83,-0.5,1.9,1.94,-0.5,1.9,2,-0.5,,,,,,
SP1,02/04/05,Villarreal,Ath Bilbao,3,1,H,2,1,H,1.72,3.5,4,1.7,3.4,4.55,1.8,3.4,4.33,1.75,3.1,4.2,1.73,3.2,4.33,1.8,3.4,4,1.7,3.3,4.33,1.95,1.75,2.2,1.65,1.8,1.9,-0.5,1.88,1.96,-0.5,1.85,2.05,-0.5,,,,,,
SP1,02/04/05,Zaragoza,Valencia,2,2,D,1,0,H,2.62,3.2,2.37,2.45,3.25,2.6,2.45,3.25,2.75,2.3,3,2.7,2.5,2.88,2.62,2.5,3.2,2.6,2.3,3.2,2.62,2,1.71,2.2,1.65,1.9,1.9,0,2,1.84,0,2.025,1.875,0,,,,,,
SP1,03/04/05,Albacete,Real Madrid,1,2,A,1,2,A,5,3.6,1.66,4.5,3.4,1.7,5,3.4,1.67,4.4,3.3,1.65,4.5,3.25,1.67,4.75,3.5,1.7,4.8,3.4,1.6,1.85,1.85,2,1.8,1.95,1.85,0.75,1.96,1.88,0.75,2,1.9,0.75,,,,,,
SP1,03/04/05,Ath Madrid,Mallorca,4,0,H,1,0,H,1.5,3.75,5.5,1.45,3.7,7,1.5,3.75,6.5,1.45,3.8,5.4,1.4,3.75,7,1.5,3.75,6,1.4,3.6,7.5,1.9,1.79,1.9,1.9,1.9,1.9,-1,1.92,1.92,-1,1.95,1.95,-1,,,,,,
SP1,03/04/05,Barcelona,Betis,3,3,D,1,2,A,1.44,4,5.5,1.4,4,7.25,1.45,4,7,1.45,3.8,5.4,1.44,3.6,6.5,1.44,3.75,7,1.44,3.6,6.5,1.71,2,1.8,2,2.05,1.75,-1.25,1.86,1.98,-1,2.175,1.725,-1.25,,,,,,
SP1,03/04/05,Levante,La Coruna,0,1,A,0,1,A,2.62,3.2,2.37,2.85,3.25,2.25,2.65,3.15,2.55,2.7,2.9,2.4,2.6,3.2,2.38,2.7,3.2,2.4,2.62,3.1,2.37,2.05,1.65,2.2,1.65,2,1.8,0,2.02,1.82,0,2.05,1.85,0,,,,,,
SP1,03/04/05,Malaga,Getafe,1,1,D,1,1,D,1.83,3.3,3.75,1.75,3.35,4.3,1.83,3.3,4.3,1.8,2.9,4.2,1.73,3.2,4.33,1.85,3.25,4,1.8,3.25,3.8,2.05,1.65,2.2,1.65,1.83,1.87,-0.5,1.84,2,-0.5,1.85,2.05,-0.5,,,,,,
SP1,03/04/05,Santander,Espanol,1,3,A,1,2,A,2.25,3.25,2.75,2,3.3,3.35,2.2,3.25,3.15,2.2,3,2.9,2.2,3.2,2.8,2.25,3.1,3,2.15,3.1,3,1.9,1.79,2.05,1.75,1.9,1.9,-0.25,1.96,1.88,-0.25,2,1.9,-0.25,,,,,,
SP1,03/04/05,Sevilla,Numancia,1,0,H,0,0,D,1.44,4,5.5,1.45,3.7,7,1.45,4,7,1.4,3.9,6,1.44,3.6,6.5,1.44,4,6.5,1.4,3.75,7,1.85,1.85,1.8,2,2,1.8,-1.25,2.06,1.78,-1.25,2.1,1.8,-1.25,,,,,,
SP1,09/04/05,Ath Bilbao,Sociedad,3,0,H,1,0,H,1.83,3.3,4.33,1.8,3.35,4,1.83,3.3,4.2,1.9,3.1,3.5,1.8,3.2,4,1.8,3.25,4.33,1.8,3.1,4,1.85,1.85,1.95,1.85,1.83,1.85,-0.5,1.74,2.1,-0.5,1.825,2.075,-0.5,,,,,,
SP1,09/04/05,Numancia,Ath Madrid,1,0,H,0,0,D,2.8,3.25,2.2,3,3.3,2.15,3,3.2,2.25,2.9,3,2.2,2.8,3.2,2.2,3,3.2,2.2,2.87,3.1,2.2,2.05,1.65,2.25,1.61,1.95,1.85,0.25,1.98,1.86,0.25,2,1.9,0.25,,,,,,
SP1,10/04/05,Betis,Levante,2,2,D,2,1,H,1.5,3.5,6,1.5,3.6,6.3,1.5,3.75,6.5,1.55,3.4,5,1.44,3.6,6.5,1.53,3.75,5.5,1.44,3.6,6.5,1.85,1.85,1.9,1.9,1.8,2,-1,1.84,2,-1,1.85,2.05,-1,,,,,,
SP1,10/04/05,Espanol,Sevilla,1,3,A,0,2,A,2.1,3.25,3,2,3.3,3.35,2.1,3.3,3.25,2,3.1,3.2,2,3.2,3.2,2.05,3.2,3.3,1.95,3.1,3.5,2.05,1.65,2.2,1.65,1.8,2,-0.25,1.82,2.02,-0.25,1.85,2.05,-0.25,,,,,,
SP1,10/04/05,Getafe,Albacete,1,0,H,0,0,D,1.72,3.25,4.33,1.8,3.35,4,1.75,3.3,4.7,1.7,3.1,4.4,1.62,3.25,5,1.8,3.25,4.2,1.66,3.3,4.5,2,1.71,2.15,1.65,1.75,1.94,-0.5,1.86,1.98,-0.5,1.875,2.025,-0.5,,,,,,
SP1,10/04/05,La Coruna,Villarreal,1,1,D,0,0,D,2,3.25,3.25,1.95,3.3,3.5,2,3.25,3.55,2,3.1,3.2,1.91,3.2,3.5,2.05,3.2,3.3,1.95,3.25,3.3,2.05,1.65,2.25,1.61,1.8,2,-0.25,1.76,2.08,-0.25,1.85,2.05,-0.25,,,,,,
SP1,10/04/05,Mallorca,Zaragoza,0,2,A,0,0,D,2.37,3.2,2.62,2.35,3.2,2.75,2.4,3.25,2.75,2.3,3.1,2.6,2.38,3.2,2.6,2.3,3.2,2.8,2.4,3.25,2.5,1.95,1.75,2.1,1.7,2.05,1.75,-0.25,2.06,1.78,-0.25,2.1,1.8,-0.25,,,,,,
SP1,10/04/05,Osasuna,Santander,1,0,H,0,0,D,2.1,3.25,3,2.1,3.2,3.2,2,3.25,3.5,1.8,3.2,3.7,2.1,3.2,3,2.05,3.2,3.3,2.1,3,3.2,1.95,1.75,2.1,1.7,1.75,2.05,-0.25,2.02,1.82,-0.5,1.725,2.175,-0.25,,,,,,
SP1,10/04/05,Real Madrid,Barcelona,4,2,H,3,1,H,2.3,3.25,3,2.3,3.2,2.85,2.35,3.3,2.85,2.3,3,2.7,2.2,3.2,2.8,2.38,3.3,2.8,2.25,3,2.9,1.9,1.79,2.05,1.75,2,1.8,-0.25,1.98,1.86,-0.25,2.075,1.825,-0.25,,,,,,
SP1,10/04/05,Valencia,Malaga,2,2,D,2,1,H,1.44,3.75,6.5,1.45,3.75,7,1.45,3.85,7.25,1.4,3.7,6.5,1.5,3.4,6,1.44,4,6.5,1.4,3.75,7,1.9,1.79,1.95,1.85,1.75,2,-1,2.04,1.8,-1.25,2.1,1.8,-1.25,,,,,,
SP1,16/04/05,Ath Madrid,Espanol,0,0,D,0,0,D,1.83,3.3,4.33,1.95,3.3,3.5,1.85,3.3,4,1.85,3,3.8,1.73,3.2,4.33,1.85,3.4,4,1.8,3.1,4,1.95,1.75,2.2,1.65,1.85,1.81,-0.5,1.84,2,-0.5,1.875,2.025,-0.5,,,,,,
SP1,16/04/05,Sevilla,Osasuna,0,1,A,0,1,A,1.44,3.75,6.5,1.5,3.6,6.4,1.45,3.75,7.3,1.4,3.7,6.5,1.44,3.6,6.5,1.44,3.75,7,1.44,3.6,6.5,1.79,1.9,1.9,1.9,1.85,1.95,-1,1.86,1.98,-1,1.925,1.975,-1,,,,,,
SP1,16/04/05,Sociedad,La Coruna,1,0,H,1,0,H,2.37,3.2,2.62,2.3,3.2,2.8,2.4,3.2,2.75,2.4,3,2.6,2.4,3.1,2.6,2.4,3.2,2.7,2.3,3.2,2.62,2.05,1.65,2.2,1.65,2.08,1.72,-0.25,2.06,1.78,-0.25,2.125,1.775,-0.25,,,,,,
SP1,17/04/05,Albacete,Malaga,1,2,A,0,0,D,2.37,3.2,2.62,2.3,3.2,2.8,2.3,3.2,2.9,2.3,3,2.7,2.4,3.25,2.5,2.38,3.2,2.75,2.25,3.2,2.75,2.05,1.65,2.2,1.65,1.9,1.9,-0.25,1.98,1.86,-0.25,2,1.9,-0.25,,,,,,
SP1,17/04/05,Barcelona,Getafe,2,0,H,1,0,H,1.28,5,10,1.2,6,10,1.25,5,11,1.25,4.5,9,1.25,4.5,10,1.25,5.25,11,1.25,5,8,1.65,2.05,1.8,2,1.95,1.85,-1.5,2.02,1.82,-1.5,2.025,1.875,-1.5,,,,,,
SP1,17/04/05,Levante,Real Madrid,0,2,A,0,1,A,6,3.4,1.61,5.25,3.5,1.6,5.4,3.5,1.6,4.4,3.1,1.7,5,3.25,1.62,5.25,3.75,1.62,4.8,3.4,1.6,1.75,1.95,1.9,1.9,1.85,1.95,1,1.88,1.96,1,1.9,2,1,,,,,,
SP1,17/04/05,Mallorca,Valencia,0,0,D,0,0,D,3.5,3.25,1.9,3.35,3.3,2,3.5,3.3,2,3.3,3,2,3.4,3.25,1.91,3.4,3.25,2,3.2,3.2,2,1.85,1.85,1.9,1.9,1.7,2,0.5,1.9,1.94,0.5,1.875,2.025,0.5,,,,,,
SP1,17/04/05,Santander,Ath Bilbao,0,2,A,0,0,D,2.37,3.2,2.62,2.3,3.2,2.8,2.3,3.25,2.85,2.3,3,2.7,2.38,3.2,2.6,2.3,3.2,2.88,2.2,3.1,2.87,1.85,1.85,1.9,1.9,2.02,1.78,-0.25,2.04,1.8,-0.25,2.1,1.8,-0.25,,,,,,
SP1,17/04/05,Villarreal,Betis,0,0,D,0,0,D,1.9,3.25,3.5,1.95,3.3,3.5,1.91,3.3,3.8,1.9,3.1,3.5,1.91,3.2,3.5,1.91,3.25,3.75,1.83,3.2,3.75,1.71,2,1.8,2,1.91,1.77,-0.5,1.94,1.9,-0.5,2,1.9,-0.5,,,,,,
SP1,17/04/05,Zaragoza,Numancia,4,1,H,0,0,D,1.5,3.5,6,1.45,3.7,7,1.51,3.6,6.5,1.5,3.5,5.4,1.53,3.5,5.5,1.5,3.6,6.5,1.44,3.75,6,1.9,1.79,2,1.8,2.02,1.78,-1,2.1,1.74,-1,2.125,1.775,-1,,,,,,
SP1,23/04/05,Osasuna,Ath Madrid,1,0,H,1,0,H,2.4,3.2,2.6,2.65,3.25,2.4,2.4,3.2,2.8,2.2,3,2.9,2.25,3.2,2.75,2.4,3.2,2.7,2.25,3.25,2.7,2.05,1.65,2.2,1.65,1.77,2.05,0,1.8,2.04,0,1.825,2.075,0,,,,,
SP1,23/04/05,Real Madrid,Villarreal,2,1,H,0,1,A,1.53,3.6,6.5,1.45,3.75,7,1.55,3.7,6,1.5,3.5,5.4,1.5,3.4,6,1.5,4,6,1.44,3.75,6,1.71,2,1.75,2.05,1.7,2,-0.75,2.06,1.78,-1,2.15,1.75,-1,,,,,
SP1,24/04/05,Ath Bilbao,Sevilla,1,3,A,0,2,A,2.2,3.25,2.8,2.3,3.2,2.8,2.2,3.2,3.1,2,3.1,3.2,1.91,3.2,3.5,2.25,3.2,2.9,2.05,3.2,3.1,1.85,1.85,1.9,1.9,1.9,1.9,-0.25,1.94,1.9,-0.25,1.95,1.95,-0.25,,,,,
SP1,24/04/05,Betis,Sociedad,2,3,A,0,1,A,1.57,3.6,5,1.65,3.45,4.85,1.65,3.5,5.25,1.55,3.4,5,1.67,3.25,4.5,1.67,3.4,4.8,1.6,3.4,4.8,1.75,1.95,1.8,2,1.9,1.9,-0.75,1.94,1.9,-0.75,1.95,1.95,-0.75,,,,,
SP1,24/04/05,Espanol,Zaragoza,3,1,H,2,0,H,1.9,3.25,3.5,1.8,3.35,4,1.9,3.25,4,1.9,3,3.6,1.83,3.2,3.75,1.85,3.25,4,1.8,3.3,3.75,1.9,1.79,2.05,1.75,1.9,1.79,-0.5,1.9,1.94,-0.5,1.975,1.925,-0.5,,,,,
SP1,24/04/05,Getafe,Levante,1,0,H,1,0,H,1.9,3.25,3.5,1.85,3.3,3.85,2,3.2,3.7,2,2.8,3.6,1.8,3.25,3.75,1.91,3.25,3.75,1.8,3.1,4,2,1.71,2.15,1.66,2,1.72,-0.5,2.06,1.78,-0.5,2.125,1.75,-0.5,,,,,
SP1,24/04/05,La Coruna,Santander,1,4,A,1,0,H,1.53,3.4,6,1.5,3.7,6,1.6,3.5,5.85,1.5,3.5,5.4,1.57,3.5,5,1.53,3.6,6,1.5,3.6,5.5,1.95,1.75,2.05,1.75,1.8,2,-0.75,1.88,1.96,-0.75,1.9,2,-0.75,,,,,
SP1,24/04/05,Malaga,Barcelona,0,4,A,0,2,A,5.5,3.6,1.61,5.25,3.5,1.6,5.25,3.5,1.65,4.6,3.2,1.65,5,3.25,1.62,4.75,3.5,1.67,4.8,3.4,1.6,1.95,1.75,1.95,1.85,1.95,1.85,0.75,1.98,1.86,0.75,1.975,1.925,0.75,,,,,
SP1,24/04/05,Numancia,Mallorca,1,2,A,0,0,D,2.2,3.25,2.8,2.2,3.25,2.95,2.25,3.2,3.05,2.1,3.1,3,2,3.2,3.2,2.25,3.25,2.88,2,3.4,3,2,1.71,2.1,1.7,1.95,1.85,-0.25,,,,2.025,1.875,-0.25,,,,,
SP1,24/04/05,Valencia,Albacete,2,0,H,0,0,D,1.33,4.33,7.5,1.3,4.75,8.2,1.35,4.3,8.5,1.3,4.2,8,1.33,4,8,1.33,4.33,8.5,1.3,4.33,8,1.79,1.9,1.85,1.95,1.93,1.64,-1.5,,,,1.85,2.05,-1.25,,,,,
